,City,latitude,longitude,Tipo,Bedrooms,Bathrooms,Surface,Zone,Zone_Val,Price_USD,Price_m2_USD
480,Ciudad de Guatemala,14.638,-90.553,42021,10,4,440.0,Zona 7,7,285000.0,647.73
481,Mixco,14.657,-90.556,42020,3,2,83.0,Zona 4 de Mixco,4,91372.55,1100.87
482,Ciudad de Guatemala,14.595,-90.504,42021,3,2,310.0,Zona 10,10,450000.0,1451.61
483,Ciudad de Guatemala,14.595,-90.495,42020,2,2,123.77,Zona 15,15,172274.0,1391.89
484,Ciudad de Guatemala,14.595,-90.504,42020,3,4,250.0,Zona 10,10,700000.0,2800.0
486,Ciudad de Guatemala,14.61,-90.483,42021,3,3,594.0,Zona 16,16,955000.0,1607.74
487,Ciudad de Guatemala,14.595,-90.504,42020,2,3,160.0,Zona 10,10,285000.0,1781.25
488,Ciudad de Guatemala,14.595,-90.504,42020,3,4,300.0,Zona 10,10,850000.0,2833.33
489,Ciudad de Guatemala,14.595,-90.504,42020,2,3,233.0,Zona 10,10,525000.0,2253.22
490,Ciudad de Guatemala,14.595,-90.495,42021,4,3,154.36,Zona 15,15,225000.0,1457.63
491,Ciudad de Guatemala,14.598,-90.536,42020,3,3,260.0,Zona 9,9,501000.0,1926.92
492,Ciudad de Guatemala,14.588,-90.502,42020,3,3,175.0,Zona 10,10,365000.0,2085.71
493,Ciudad de Guatemala,14.553,-90.459,42021,3,2,192.0,Zona 15,15,175000.0,911.46
494,Ciudad de Guatemala,14.553,-90.459,42021,3,2,192.0,Zona 15,15,175000.0,911.46
495,Ciudad de Guatemala,14.584,-90.516,42020,2,2,117.0,Zona 14,14,250000.0,2136.75
496,Ciudad de Guatemala,14.584,-90.516,42020,1,1,86.0,Zona 14,14,195000.0,2267.44
497,Ciudad de Guatemala,14.584,-90.516,42020,4,2,237.0,Zona 14,14,295000.0,1244.73
498,Ciudad de Guatemala,14.584,-90.516,42020,4,2,300.0,Zona 14,14,315000.0,1050.0
499,Ciudad de Guatemala,14.584,-90.516,42020,3,3,214.0,Zona 14,14,295000.0,1378.5
500,Ciudad de Guatemala,14.598,-90.536,42020,2,2,207.0,Zona 9,9,393500.0,1900.97
501,Ciudad de Guatemala,14.595,-90.495,42021,4,5,400.0,Zona 15,15,770000.0,1925.0
502,Ciudad de Guatemala,14.61,-90.483,42021,3,2,315.0,Zona 16,16,330000.0,1047.62
503,Ciudad de Guatemala,14.593,-90.507,42020,2,2,82.0,Zona 10,10,90000.0,1097.56
504,Ciudad de Guatemala,14.606,-90.489,42021,3,3,594.0,Zona 16,16,955000.0,1607.74
505,Ciudad de Guatemala,14.593,-90.51,42020,2,2,136.0,Zona 10,10,185000.0,1360.29
506,Ciudad de Guatemala,14.609,-90.486,42020,2,3,244.37,Zona 16,16,513200.0,2100.09
507,Ciudad de Guatemala,14.643,-90.466,42021,3,3,705.0,Zona 17,17,1300000.0,1843.97
508,Ciudad de Guatemala,14.61,-90.483,42021,4,4,385.0,Zona 16,16,550000.0,1428.57
509,Ciudad de Guatemala,14.595,-90.495,42020,1,2,82.0,Zona 15,15,110000.0,1341.46
510,Ciudad de Guatemala,14.595,-90.504,42021,3,2,310.0,Zona 10,10,450000.0,1451.61
511,Ciudad de Guatemala,14.598,-90.493,42020,4,3,315.0,Zona 15,15,586340.0,1861.4
512,Ciudad de Guatemala,14.532,-90.586,42021,3,2,225.0,Zona 21,21,169934.64,755.27
513,Ciudad de Guatemala,14.503,-90.543,42021,3,1,67.85,Zona 21,21,58823.53,866.96
514,Ciudad de Guatemala,14.588,-90.53,42021,7,8,435.0,Zona 14,14,384000.0,882.76
516,Mixco,14.596,-90.599,42021,3,3,176.0,Zona 8 de Mixco,8,134640.52,765.0
517,Mixco,14.672,-90.558,42021,3,4,174.0,Zona 4 de Mixco,4,152392.16,875.82
518,Mixco,14.651,-90.607,42021,3,4,206.0,Zona 7 de Mixco,7,143660.13,697.38
519,Mixco,14.665,-90.571,42021,3,3,170.0,Zona 5 de Mixco,5,152287.58,895.81
521,Ciudad de Guatemala,14.593,-90.507,42020,2,2,82.0,Zona 10,10,90000.0,1097.56
522,Ciudad de Guatemala,14.595,-90.495,42021,4,3,276.0,Zona 15,15,420000.0,1521.74
523,Ciudad de Guatemala,14.609,-90.486,42021,3,4,270.0,Zona 16,16,283986.93,1051.8
524,Ciudad de Guatemala,14.598,-90.536,42020,2,1,92.062,Zona 9,9,126013.07,1368.78
525,Ciudad de Guatemala,14.608,-90.486,42020,2,3,244.37,Zona 16,16,513200.0,2100.09
526,Ciudad de Guatemala,14.595,-90.495,42020,3,4,390.0,Zona 15,15,735000.0,1884.62
527,Ciudad de Guatemala,14.595,-90.495,42021,3,2,388.0,Zona 15,15,685000.0,1765.46
528,Ciudad de Guatemala,14.592,-90.506,42021,3,3,455.0,Zona 10,10,475000.0,1043.96
529,Ciudad de Guatemala,14.61,-90.483,42020,3,2,100.0,Zona 16,16,175000.0,1750.0
530,Ciudad de Guatemala,14.609,-90.55,42021,0,0,710.0,Zona 11,11,457516.34,644.39
531,Ciudad de Guatemala,14.599,-90.536,42020,3,2,148.0,Zona 9,9,349417.0,2360.93
533,Mixco,14.596,-90.599,42021,3,5,170.0,Zona 8 de Mixco,8,130588.24,768.17
534,Mixco,14.596,-90.599,42021,3,4,170.0,Zona 8 de Mixco,8,130588.24,768.17
535,Ciudad de Guatemala,14.541,-90.434,42021,4,2,134.0,Zona 15,15,103921.57,775.53
537,Mixco,14.596,-90.589,42021,3,2,115.0,Zona 8 de Mixco,8,81699.35,710.43
538,Ciudad de Guatemala,14.604,-90.559,42021,3,2,398.0,Zona 11,11,325000.0,816.58
539,Ciudad de Guatemala,14.607,-90.469,42021,3,3,278.0,Zona 16,16,257900.0,927.7
540,Ciudad de Guatemala,14.595,-90.495,42020,2,2,109.0,Zona 15,15,155000.0,1422.02
541,Ciudad de Guatemala,14.595,-90.495,42020,4,5,620.0,Zona 15,15,1150000.0,1854.84
542,Ciudad de Guatemala,14.609,-90.486,42021,3,4,225.0,Zona 16,16,275000.0,1222.22
543,Ciudad de Guatemala,14.595,-90.495,42021,3,3,280.0,Zona 15,15,476000.0,1700.0
544,Ciudad de Guatemala,14.595,-90.521,42020,3,2,120.0,Zona 9,9,120000.0,1000.0
545,Ciudad de Guatemala,14.597,-90.513,42021,5,5,580.0,Zona 10,10,610000.0,1051.72
546,Ciudad de Guatemala,14.591,-90.503,42020,2,4,180.0,Zona 10,10,325000.0,1805.56
547,Ciudad de Guatemala,14.6,-90.535,42020,3,5,300.0,Zona 9,9,510000.0,1700.0
548,Ciudad de Guatemala,14.593,-90.506,42021,4,3,261.0,Zona 10,10,168627.45,646.08
549,Ciudad de Guatemala,14.609,-90.486,42020,2,3,244.37,Zona 16,16,513200.0,2100.09
551,Ciudad de Guatemala,14.595,-90.504,42021,3,4,450.0,Zona 10,10,650000.0,1444.44
552,Ciudad de Guatemala,14.583,-90.515,42020,2,2,125.0,Zona 14,14,251194.0,2009.55
553,Ciudad de Guatemala,14.583,-90.516,42020,3,2,146.0,Zona 14,14,302910.0,2074.73
554,Ciudad de Guatemala,14.607,-90.47,42020,3,1,72.0,Zona 16,16,118000.0,1638.89
555,Ciudad de Guatemala,14.588,-90.502,42020,2,2,250.0,Zona 10,10,325000.0,1300.0
556,Ciudad de Guatemala,14.564,-90.479,42021,3,2,298.0,Zona 15,15,295000.0,989.93
557,Ciudad de Guatemala,14.607,-90.469,42020,4,2,455.0,Zona 16,16,1100000.0,2417.58
559,Ciudad de Guatemala,14.588,-90.502,42020,3,2,310.0,Zona 10,10,375000.0,1209.68
560,Ciudad de Guatemala,14.598,-90.536,42021,2,1,240.0,Zona 9,9,196078.43,816.99
561,Ciudad de Guatemala,14.606,-90.482,42020,3,4,560.0,Zona 16,16,1275000.0,2276.79
562,Ciudad de Guatemala,14.61,-90.483,42021,4,5,340.0,Zona 16,16,375000.0,1102.94
563,Ciudad de Guatemala,14.595,-90.495,42020,4,5,620.0,Zona 15,15,1150000.0,1854.84
564,Ciudad de Guatemala,14.595,-90.495,42021,3,2,234.0,Zona 15,15,190000.0,811.97
565,Ciudad de Guatemala,14.63,-90.551,42021,4,2,250.0,Zona 7,7,196078.43,784.31
566,Ciudad de Guatemala,14.609,-90.486,42021,2,3,180.0,Zona 16,16,379750.0,2109.72
567,Ciudad de Guatemala,14.595,-90.495,42020,3,3,210.0,Zona 15,15,330000.0,1571.43
568,Ciudad de Guatemala,14.592,-90.506,42021,3,3,455.0,Zona 10,10,475000.0,1043.96
569,Ciudad de Guatemala,14.591,-90.503,42020,2,3,180.0,Zona 10,10,325000.0,1805.56
570,Mixco,14.657,-90.556,42021,3,5,174.0,Zona 4 de Mixco,4,152287.58,875.22
571,Ciudad de Guatemala,14.595,-90.495,42021,4,5,400.0,Zona 15,15,770000.0,1925.0
572,Ciudad de Guatemala,14.6,-90.56,42021,3,2,100.0,Zona 11,11,366013.07,3660.13
573,Ciudad de Guatemala,14.583,-90.515,42020,3,3,387.0,Zona 14,14,795000.0,2054.26
574,Ciudad de Guatemala,14.575,-90.48,42021,4,3,480.0,Zona 15,15,550000.0,1145.83
575,Ciudad de Guatemala,14.575,-90.48,42021,4,4,312.0,Zona 15,15,165000.0,528.85
576,Ciudad de Guatemala,14.575,-90.48,42021,4,1,500.0,Zona 15,15,498000.0,996.0
577,Ciudad de Guatemala,14.607,-90.469,42021,4,2,350.0,Zona 16,16,650000.0,1857.14
578,Ciudad de Guatemala,14.583,-90.515,42020,3,2,280.0,Zona 14,14,600000.0,2142.86
579,Ciudad de Guatemala,14.607,-90.47,42020,2,2,95.0,Zona 16,16,139215.69,1465.43
580,Ciudad de Guatemala,14.61,-90.483,42020,3,2,100.0,Zona 16,16,175000.0,1750.0
581,Ciudad de Guatemala,14.61,-90.483,42020,3,2,206.0,Zona 16,16,425000.0,2063.11
582,Ciudad de Guatemala,14.594,-90.491,42020,2,1,156.0,Zona 15,15,165000.0,1057.69
583,Ciudad de Guatemala,14.595,-90.504,42020,2,2,133.0,Zona 10,10,290000.0,2180.45
584,Ciudad de Guatemala,14.604,-90.553,42020,3,2,125.0,Zona 11,11,125000.0,1000.0
586,Mixco,14.655,-90.567,42020,3,2,83.0,Zona 4 de Mixco,4,91372.55,1100.87
589,Ciudad de Guatemala,14.588,-90.502,42020,3,3,205.0,Zona 10,10,275000.0,1341.46
590,Ciudad de Guatemala,14.584,-90.516,42020,0,1,90.0,Zona 14,14,156000.0,1733.33
591,Ciudad de Guatemala,14.588,-90.502,42020,2,3,148.0,Zona 10,10,290000.0,1959.46
592,Mixco,14.574,-90.583,42021,3,2,200.0,Zona 8 de Mixco,8,127450.98,637.25
593,Mixco,14.599,-90.592,42021,3,3,270.0,Zona 8 de Mixco,8,143529.41,531.59
594,Mixco,14.609,-90.587,42021,3,2,200.0,Zona 10 de Mixco,10,176470.59,882.35
595,Ciudad de Guatemala,14.589,-90.518,42020,3,2,134.0,Zona 14,14,235000.0,1753.73
596,Ciudad de Guatemala,14.552,-90.453,42021,3,4,175.0,Zona 15,15,142777.0,815.87
597,Ciudad de Guatemala,14.539,-90.452,42021,3,5,225.0,Zona 15,15,143790.72,639.07
598,Mixco,14.648,-90.605,42021,4,3,219.0,Zona 7 de Mixco,7,189542.48,865.49
599,Ciudad de Guatemala,14.564,-90.479,42021,4,6,265.0,Zona 15,15,204999.0,773.58
600,Ciudad de Guatemala,14.591,-90.492,42021,4,2,280.0,Zona 15,15,395000.0,1410.71
601,Ciudad de Guatemala,14.605,-90.551,42020,1,0,61.0,Zona 11,11,113000.0,1852.46
602,Ciudad de Guatemala,14.601,-90.555,42020,3,2,75.0,Zona 11,11,115000.0,1533.33
603,Ciudad de Guatemala,14.584,-90.516,42020,2,2,135.0,Zona 14,14,230000.0,1703.7
604,Ciudad de Guatemala,14.601,-90.543,42021,4,2,210.0,Zona 11,11,196078.43,933.71
605,Ciudad de Guatemala,14.684,-90.488,42021,6,3,220.0,Zona 6,6,248366.01,1128.94
606,Ciudad de Guatemala,14.588,-90.502,42020,3,3,150.0,Zona 10,10,250000.0,1666.67
607,Ciudad de Guatemala,14.67,-90.465,42021,3,2,163.0,Zona 18,18,111111.11,681.66
608,Ciudad de Guatemala,14.607,-90.469,42020,3,2,118.0,Zona 16,16,144500.0,1224.58
609,Ciudad de Guatemala,14.607,-90.469,42020,3,1,73.0,Zona 16,16,105000.0,1438.36
610,Ciudad de Guatemala,14.607,-90.469,42021,3,3,170.0,Zona 16,16,186500.0,1097.06
611,Ciudad de Guatemala,14.581,-90.516,42020,2,2,225.0,Zona 14,14,375000.0,1666.67
614,Ciudad de Guatemala,14.6,-90.56,42021,10,4,260.0,Zona 11,11,175000.0,673.08
